ADM1_NAME,ADM2_NAME,year,month,tropospheric_NO2_column_number_density
Ashanti,Kma,2021.0,1.0,5.062726837783715E-5
Western,Wassa Amenfi East,2021.0,1.0,2.2347888906810055E-5
Ashanti,Kwabre,2021.0,1.0,4.3746097252135474E-5
Ashanti,Ejura Sekye Dumase,2021.0,1.0,4.362940471162447E-5
Ashanti,Ahafo Ano South,2021.0,1.0,2.4644303760676216E-5
Western,Jomoro,2021.0,1.0,1.8213561682875697E-5
Western,Ahanta West,2021.0,1.0,1.7987046943814744E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,1.0,2.1484794137720237E-5
Ashanti,Amansie West,2021.0,1.0,2.4835026787435356E-5
Ashanti,Asante Akim South,2021.0,1.0,2.694083948983944E-5
Ashanti,Ahafo Ano North,2021.0,1.0,2.293419367572368E-5
Ashanti,Ejisu Juaben,2021.0,1.0,2.979498355006686E-5
Ashanti,Obuasi Municipal,2021.0,2.0,1.846349849674803E-5
Ashanti,Atwima Nwabiagya,2021.0,2.0,2.231063832610824E-5
Ashanti,Atwima Mponua,2021.0,2.0,1.5557411034405494E-5
Ashanti,Adansi South,2021.0,2.0,1.581316393262754E-5
Ashanti,Adansi North,2021.0,2.0,1.5447403920301035E-5
Ashanti,Bosome Freho,2021.0,2.0,1.530358007556686E-5
Ashanti,Bekwai Municipal,2021.0,2.0,1.8941226065557354E-5
Ashanti,Amansie Central,2021.0,2.0,1.6712942939882905E-5
Western,Wassa Amenfi West,2021.0,2.0,1.3662042225429647E-5
Ashanti,Afigya Kwabre,2021.0,2.0,2.3780275756155767E-5
Ashanti,Atwima Kwanwoma,2021.0,2.0,2.6164795797559596E-5
Ashanti,Afigya Sekyere,2021.0,2.0,2.311032323073663E-5
Ashanti,Sekyere Central,2021.0,2.0,3.3699509176560395E-5
Ashanti,Offinso North,2021.0,2.0,2.20881051994821E-5
Ashanti,Offinso Municipal,2021.0,2.0,1.9550960079640423E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,2.0,2.217075470654259E-5
Ashanti,Mampong Municipal,2021.0,2.0,2.8244148340078813E-5
Western,Ellembelle,2021.0,2.0,1.2841973988809657E-5
Western,Prestea / Huni Valley,2021.0,2.0,1.5293920409800514E-5
Western,Nzema East,2021.0,2.0,1.4206237362625627E-5
Western,Tarkwa Nsuaem,2021.0,2.0,1.6839572624833766E-5
Western,Sefwi Akontombra,2021.0,2.0,1.3718793855359617E-5
Western,Sekondi Takoradi,2021.0,2.0,1.7328723561894866E-5
Western,Sefwi-Wiawso,2021.0,2.0,1.4728684819587187E-5
Western,Shama,2021.0,2.0,2.2828607810363877E-5
Ashanti,Sekyere East,2021.0,2.0,2.181908492654635E-5
Western,Aowin,2021.0,2.0,1.3429383387673508E-5
Western,Suaman,2021.0,2.0,1.2207874834368085E-5
Western,Bia East,2021.0,2.0,1.4993334582006483E-5
Western,Bia West,2021.0,2.0,1.453652095897188E-5
Western,Bodi,2021.0,2.0,1.3928850145752328E-5
Western,Juabeso,2021.0,2.0,1.4015629185373057E-5
Western,Wassa East,2021.0,2.0,1.5825318990393336E-5
Western,Mpohor,2021.0,2.0,1.395899779357925E-5
Western,Wassa Amenfi Central,2021.0,2.0,1.3505557057529926E-5
Ashanti,Sekyere Afram Plains,2021.0,2.0,2.523484249761853E-5
Ashanti,Sekyere Afram Plains North,2021.0,2.0,2.813148607938529E-5
Ashanti,Asante Akim North,2021.0,2.0,2.7709935421092956E-5
Ashanti,Asante Akim Central Municipal,2021.0,2.0,2.011129960535975E-5
Ashanti,Asokore Mampong Municipal,2021.0,2.0,4.125461866589678E-5
Ashanti,Kma,2021.0,2.0,3.756697923486151E-5
Western,Wassa Amenfi East,2021.0,2.0,1.4282350076781277E-5
Ashanti,Kwabre,2021.0,2.0,3.0025573580635687E-5
Ashanti,Ejura Sekye Dumase,2021.0,2.0,2.952927311905351E-5
Ashanti,Ahafo Ano South,2021.0,2.0,1.7765917274957678E-5
Western,Jomoro,2021.0,2.0,1.340805539848456E-5
Western,Ahanta West,2021.0,2.0,1.2270664326486819E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,2.0,1.4998321494901186E-5
Ashanti,Amansie West,2021.0,2.0,1.7593914640913703E-5
Ashanti,Asante Akim South,2021.0,2.0,1.6347578338303162E-5
Ashanti,Ahafo Ano North,2021.0,2.0,1.755649717245798E-5
Ashanti,Ejisu Juaben,2021.0,2.0,2.395395179030089E-5
Ashanti,Obuasi Municipal,2021.0,3.0,1.6500152344135734E-5
Ashanti,Atwima Nwabiagya,2021.0,3.0,1.995332815365633E-5
Ashanti,Atwima Mponua,2021.0,3.0,1.4301863125471377E-5
Ashanti,Adansi South,2021.0,3.0,1.5994838864212556E-5
Ashanti,Adansi North,2021.0,3.0,1.541974658561115E-5
Ashanti,Bosome Freho,2021.0,3.0,1.620480816316388E-5
Ashanti,Bekwai Municipal,2021.0,3.0,1.6432670790445228E-5
Ashanti,Amansie Central,2021.0,3.0,1.576338552703737E-5
Western,Wassa Amenfi West,2021.0,3.0,1.3810042482279723E-5
Ashanti,Afigya Kwabre,2021.0,3.0,2.1352491444834688E-5
Ashanti,Atwima Kwanwoma,2021.0,3.0,1.938674840215752E-5
Ashanti,Afigya Sekyere,2021.0,3.0,2.0091722645684894E-5
Ashanti,Sekyere Central,2021.0,3.0,2.0062942792772063E-5
Ashanti,Offinso North,2021.0,3.0,1.7221438042878927E-5
Ashanti,Offinso Municipal,2021.0,3.0,1.6864412822552286E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,3.0,1.758121694455744E-5
Ashanti,Mampong Municipal,2021.0,3.0,2.0207422700412583E-5
Western,Ellembelle,2021.0,3.0,1.3460937323552579E-5
Western,Prestea / Huni Valley,2021.0,3.0,1.528584458812567E-5
Western,Nzema East,2021.0,3.0,1.420979490302571E-5
Western,Tarkwa Nsuaem,2021.0,3.0,1.6227333098506876E-5
Western,Sefwi Akontombra,2021.0,3.0,1.2610976862959607E-5
Western,Sekondi Takoradi,2021.0,3.0,1.5346680119358196E-5
Western,Sefwi-Wiawso,2021.0,3.0,1.477029042078144E-5
Western,Shama,2021.0,3.0,2.1623929319980615E-5
Ashanti,Sekyere East,2021.0,3.0,1.9268451502194873E-5
Western,Aowin,2021.0,3.0,1.3677304616303884E-5
Western,Suaman,2021.0,3.0,1.5146229967655846E-5
Western,Bia East,2021.0,3.0,1.3447509568755915E-5
Western,Bia West,2021.0,3.0,1.3995779464700271E-5
Western,Bodi,2021.0,3.0,1.4879998947232418E-5
Western,Juabeso,2021.0,3.0,1.3993121479208579E-5
Western,Wassa East,2021.0,3.0,1.5757609850923398E-5
Western,Mpohor,2021.0,3.0,1.2444961150152521E-5
Western,Wassa Amenfi Central,2021.0,3.0,1.5038647835950116E-5
Ashanti,Sekyere Afram Plains,2021.0,3.0,2.095399921119167E-5
Ashanti,Sekyere Afram Plains North,2021.0,3.0,1.8378746249051214E-5
Ashanti,Asante Akim North,2021.0,3.0,1.9334997610385276E-5
Ashanti,Asante Akim Central Municipal,2021.0,3.0,1.8784474151156558E-5
Ashanti,Asokore Mampong Municipal,2021.0,3.0,3.115237887234977E-5
Ashanti,Kma,2021.0,3.0,2.8086637912244358E-5
Western,Wassa Amenfi East,2021.0,3.0,1.426637701909943E-5
Ashanti,Kwabre,2021.0,3.0,2.691685096007507E-5
Ashanti,Ejura Sekye Dumase,2021.0,3.0,2.034732167426443E-5
Ashanti,Ahafo Ano South,2021.0,3.0,1.5383133030227616E-5
Western,Jomoro,2021.0,3.0,1.3230494472312573E-5
Western,Ahanta West,2021.0,3.0,1.0671249310535378E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,3.0,1.546006519596662E-5
Ashanti,Amansie West,2021.0,3.0,1.542598117084412E-5
Ashanti,Asante Akim South,2021.0,3.0,1.5799596714425832E-5
Ashanti,Ahafo Ano North,2021.0,3.0,1.6686320260877597E-5
Ashanti,Ejisu Juaben,2021.0,3.0,1.9746885511363146E-5
Ashanti,Obuasi Municipal,2021.0,4.0,1.6300614564935136E-5
Ashanti,Atwima Nwabiagya,2021.0,4.0,1.89841746830721E-5
Ashanti,Atwima Mponua,2021.0,4.0,1.4807711443820615E-5
Ashanti,Adansi South,2021.0,4.0,1.6120215603547014E-5
Ashanti,Adansi North,2021.0,4.0,1.6110067244835974E-5
Ashanti,Bosome Freho,2021.0,4.0,1.535354434917276E-5
Ashanti,Bekwai Municipal,2021.0,4.0,1.853384836724496E-5
Ashanti,Amansie Central,2021.0,4.0,1.7597708467814997E-5
Western,Wassa Amenfi West,2021.0,4.0,1.4924581561334156E-5
Ashanti,Afigya Kwabre,2021.0,4.0,2.2999921057911372E-5
Ashanti,Atwima Kwanwoma,2021.0,4.0,1.944772842393846E-5
Ashanti,Afigya Sekyere,2021.0,4.0,2.0052393383266998E-5
Ashanti,Sekyere Central,2021.0,4.0,1.7547416099851237E-5
Ashanti,Offinso North,2021.0,4.0,1.4664495862247016E-5
Ashanti,Offinso Municipal,2021.0,4.0,1.6936598239371942E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,4.0,1.807852197601498E-5
Ashanti,Mampong Municipal,2021.0,4.0,1.7077493318103635E-5
Western,Ellembelle,2021.0,4.0,1.4963867853065574E-5
Western,Prestea / Huni Valley,2021.0,4.0,1.7487037786208374E-5
Western,Nzema East,2021.0,4.0,1.5870481156133385E-5
Western,Tarkwa Nsuaem,2021.0,4.0,1.721008637999913E-5
Western,Sefwi Akontombra,2021.0,4.0,1.3787163331294548E-5
Western,Sekondi Takoradi,2021.0,4.0,1.595335964559392E-5
Western,Sefwi-Wiawso,2021.0,4.0,1.4810816929471246E-5
Western,Shama,2021.0,4.0,2.279603562072021E-5
Ashanti,Sekyere East,2021.0,4.0,1.8447623534402064E-5
Western,Aowin,2021.0,4.0,1.4466158341874712E-5
Western,Suaman,2021.0,4.0,1.3700072827125414E-5
Western,Bia East,2021.0,4.0,1.1998897402779087E-5
Western,Bia West,2021.0,4.0,1.3350885060114066E-5
Western,Bodi,2021.0,4.0,1.3714651508265251E-5
Western,Juabeso,2021.0,4.0,1.3887379233651903E-5
Western,Wassa East,2021.0,4.0,1.738626921834879E-5
Western,Mpohor,2021.0,4.0,1.3487051525949262E-5
Western,Wassa Amenfi Central,2021.0,4.0,1.5647050294217803E-5
Ashanti,Sekyere Afram Plains,2021.0,4.0,1.91694014390689E-5
Ashanti,Sekyere Afram Plains North,2021.0,4.0,1.487666592653653E-5
Ashanti,Asante Akim North,2021.0,4.0,1.7298860446198595E-5
Ashanti,Asante Akim Central Municipal,2021.0,4.0,1.762013519210721E-5
Ashanti,Asokore Mampong Municipal,2021.0,4.0,3.2044340024480604E-5
Ashanti,Kma,2021.0,4.0,2.9963925332957228E-5
Western,Wassa Amenfi East,2021.0,4.0,1.740162363214368E-5
Ashanti,Kwabre,2021.0,4.0,2.8084475801364255E-5
Ashanti,Ejura Sekye Dumase,2021.0,4.0,1.604767322527081E-5
Ashanti,Ahafo Ano South,2021.0,4.0,1.4696475411403402E-5
Western,Jomoro,2021.0,4.0,1.4263145308247423E-5
Western,Ahanta West,2021.0,4.0,1.2992059822832332E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,4.0,1.7634482177562276E-5
Ashanti,Amansie West,2021.0,4.0,1.7147907741925586E-5
Ashanti,Asante Akim South,2021.0,4.0,1.5941013384283213E-5
Ashanti,Ahafo Ano North,2021.0,4.0,1.3322372530402179E-5
Ashanti,Ejisu Juaben,2021.0,4.0,2.0248366383461615E-5
Ashanti,Obuasi Municipal,2021.0,5.0,1.359989780371845E-5
Ashanti,Atwima Nwabiagya,2021.0,5.0,1.591485541036163E-5
Ashanti,Atwima Mponua,2021.0,5.0,1.2788303312056745E-5
Ashanti,Adansi South,2021.0,5.0,1.296630692614305E-5
Ashanti,Adansi North,2021.0,5.0,1.3468604877807163E-5
Ashanti,Bosome Freho,2021.0,5.0,1.336269909181886E-5
Ashanti,Bekwai Municipal,2021.0,5.0,1.4274095399419698E-5
Ashanti,Amansie Central,2021.0,5.0,1.514118802957042E-5
Western,Wassa Amenfi West,2021.0,5.0,1.2059790156628142E-5
Ashanti,Afigya Kwabre,2021.0,5.0,1.6991172634524796E-5
Ashanti,Atwima Kwanwoma,2021.0,5.0,1.564546975469894E-5
Ashanti,Afigya Sekyere,2021.0,5.0,1.5365133981170765E-5
Ashanti,Sekyere Central,2021.0,5.0,1.2928330814222182E-5
Ashanti,Offinso North,2021.0,5.0,1.2522997307027282E-5
Ashanti,Offinso Municipal,2021.0,5.0,1.3473325753242245E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,5.0,1.4154402849289567E-5
Ashanti,Mampong Municipal,2021.0,5.0,1.2065754319744363E-5
Western,Ellembelle,2021.0,5.0,1.0141065589202863E-5
Western,Prestea / Huni Valley,2021.0,5.0,1.4576040055653507E-5
Western,Nzema East,2021.0,5.0,1.2200843094327293E-5
Western,Tarkwa Nsuaem,2021.0,5.0,1.4001424700724005E-5
Western,Sefwi Akontombra,2021.0,5.0,1.1496688131312794E-5
Western,Sekondi Takoradi,2021.0,5.0,1.3753967246570344E-5
Western,Sefwi-Wiawso,2021.0,5.0,1.2119720645117042E-5
Western,Shama,2021.0,5.0,2.0879071880010076E-5
Ashanti,Sekyere East,2021.0,5.0,1.4988215501803874E-5
Western,Aowin,2021.0,5.0,1.205308877990832E-5
Western,Suaman,2021.0,5.0,1.2238383785636245E-5
Western,Bia East,2021.0,5.0,1.0457978901692426E-5
Western,Bia West,2021.0,5.0,1.1173120754615706E-5
Western,Bodi,2021.0,5.0,1.1965474025339055E-5
Western,Juabeso,2021.0,5.0,1.1069376163131297E-5
Western,Wassa East,2021.0,5.0,1.639723028911215E-5
Western,Mpohor,2021.0,5.0,1.3269018310691108E-5
Western,Wassa Amenfi Central,2021.0,5.0,1.2009702330960879E-5
Ashanti,Sekyere Afram Plains,2021.0,5.0,1.617612939325256E-5
Ashanti,Sekyere Afram Plains North,2021.0,5.0,1.3081812917078534E-5
Ashanti,Asante Akim North,2021.0,5.0,1.5521453743359362E-5
Ashanti,Asante Akim Central Municipal,2021.0,5.0,1.3223524042719409E-5
Ashanti,Asokore Mampong Municipal,2021.0,5.0,2.395444461702885E-5
Ashanti,Kma,2021.0,5.0,2.1774138882616618E-5
Western,Wassa Amenfi East,2021.0,5.0,1.3122496739961134E-5
Ashanti,Kwabre,2021.0,5.0,2.028937346955432E-5
Ashanti,Ejura Sekye Dumase,2021.0,5.0,1.223648688691371E-5
Ashanti,Ahafo Ano South,2021.0,5.0,1.2369473279659071E-5
Western,Jomoro,2021.0,5.0,9.645637354988641E-6
Western,Ahanta West,2021.0,5.0,9.472857885108894E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,5.0,1.3139815287705107E-5
Ashanti,Amansie West,2021.0,5.0,1.4544086943484603E-5
Ashanti,Asante Akim South,2021.0,5.0,1.3767669290694168E-5
Ashanti,Ahafo Ano North,2021.0,5.0,1.2105939075663948E-5
Ashanti,Ejisu Juaben,2021.0,5.0,1.4696787248685328E-5
Ashanti,Obuasi Municipal,2021.0,6.0,1.1187284352711523E-5
Ashanti,Atwima Nwabiagya,2021.0,6.0,1.3188618687996242E-5
Ashanti,Atwima Mponua,2021.0,6.0,1.0882355419470614E-5
Ashanti,Adansi South,2021.0,6.0,1.1087478089519948E-5
Ashanti,Adansi North,2021.0,6.0,1.1797803004741993E-5
Ashanti,Bosome Freho,2021.0,6.0,1.1576376256074412E-5
Ashanti,Bekwai Municipal,2021.0,6.0,1.2148219861363793E-5
Ashanti,Amansie Central,2021.0,6.0,1.107151309837566E-5
Western,Wassa Amenfi West,2021.0,6.0,1.1827028978375347E-5
Ashanti,Afigya Kwabre,2021.0,6.0,1.4924033790835032E-5
Ashanti,Atwima Kwanwoma,2021.0,6.0,1.3591424217229415E-5
Ashanti,Afigya Sekyere,2021.0,6.0,1.2029899781185777E-5
Ashanti,Sekyere Central,2021.0,6.0,1.14897830727117E-5
Ashanti,Offinso North,2021.0,6.0,9.916027535552553E-6
Ashanti,Offinso Municipal,2021.0,6.0,1.0593323777895931E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,6.0,1.2158260959525002E-5
Ashanti,Mampong Municipal,2021.0,6.0,1.0456392765518645E-5
Western,Ellembelle,2021.0,6.0,1.0313107523951407E-5
Western,Prestea / Huni Valley,2021.0,6.0,1.4078531216338182E-5
Western,Nzema East,2021.0,6.0,1.1156946497509635E-5
Western,Tarkwa Nsuaem,2021.0,6.0,1.5231846994443985E-5
Western,Sefwi Akontombra,2021.0,6.0,9.391112412924394E-6
Western,Sekondi Takoradi,2021.0,6.0,1.4723894722100883E-5
Western,Sefwi-Wiawso,2021.0,6.0,1.0331979283932333E-5
Western,Shama,2021.0,6.0,2.352699839325798E-5
Ashanti,Sekyere East,2021.0,6.0,1.1403396909502444E-5
Western,Aowin,2021.0,6.0,1.185391425528942E-5
Western,Suaman,2021.0,6.0,1.0281047899650574E-5
Western,Bia East,2021.0,6.0,9.945123370591446E-6
Western,Bia West,2021.0,6.0,1.087840701476455E-5
Western,Bodi,2021.0,6.0,1.0613181665116416E-5
Western,Juabeso,2021.0,6.0,1.099494099744969E-5
Western,Wassa East,2021.0,6.0,1.5979859425320593E-5
Western,Mpohor,2021.0,6.0,1.1866122381033877E-5
Western,Wassa Amenfi Central,2021.0,6.0,1.0041064160761725E-5
Ashanti,Sekyere Afram Plains,2021.0,6.0,1.358256553415662E-5
Ashanti,Sekyere Afram Plains North,2021.0,6.0,1.1077288651664968E-5
Ashanti,Asante Akim North,2021.0,6.0,1.3965551336215015E-5
Ashanti,Asante Akim Central Municipal,2021.0,6.0,1.2041873372890251E-5
Ashanti,Asokore Mampong Municipal,2021.0,6.0,2.729681154277597E-5
Ashanti,Kma,2021.0,6.0,2.1666228236286674E-5
Western,Wassa Amenfi East,2021.0,6.0,1.0171991650108186E-5
Ashanti,Kwabre,2021.0,6.0,2.044308185081975E-5
Ashanti,Ejura Sekye Dumase,2021.0,6.0,1.0899232389622313E-5
Ashanti,Ahafo Ano South,2021.0,6.0,9.326390934793533E-6
Western,Jomoro,2021.0,6.0,1.0247470707587156E-5
Western,Ahanta West,2021.0,6.0,8.01679987062418E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,6.0,1.0009447030490484E-5
Ashanti,Amansie West,2021.0,6.0,1.175012677815428E-5
Ashanti,Asante Akim South,2021.0,6.0,1.047219650296643E-5
Ashanti,Ahafo Ano North,2021.0,6.0,9.30664416590724E-6
Ashanti,Ejisu Juaben,2021.0,6.0,1.2459075323434166E-5
Ashanti,Obuasi Municipal,2021.0,7.0,1.1187244539193936E-5
Ashanti,Atwima Nwabiagya,2021.0,7.0,1.188854976447547E-5
Ashanti,Atwima Mponua,2021.0,7.0,1.0756233527030579E-5
Ashanti,Adansi South,2021.0,7.0,1.149756951846209E-5
Ashanti,Adansi North,2021.0,7.0,1.1177819511039545E-5
Ashanti,Bosome Freho,2021.0,7.0,1.090961531738195E-5
Ashanti,Bekwai Municipal,2021.0,7.0,1.1257488896398123E-5
Ashanti,Amansie Central,2021.0,7.0,1.1677836559007007E-5
Western,Wassa Amenfi West,2021.0,7.0,9.946020300745979E-6
Ashanti,Afigya Kwabre,2021.0,7.0,1.2528827039590239E-5
Ashanti,Atwima Kwanwoma,2021.0,7.0,1.0644009696235956E-5
Ashanti,Afigya Sekyere,2021.0,7.0,1.1998478987471119E-5
Ashanti,Sekyere Central,2021.0,7.0,1.2225445645905929E-5
Ashanti,Offinso North,2021.0,7.0,1.0295748275485503E-5
Ashanti,Offinso Municipal,2021.0,7.0,1.142051667542855E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,7.0,1.1811889720449643E-5
Ashanti,Mampong Municipal,2021.0,7.0,1.1460855461901773E-5
Western,Ellembelle,2021.0,7.0,7.919120344564803E-6
Western,Prestea / Huni Valley,2021.0,7.0,1.1841016296739583E-5
Western,Nzema East,2021.0,7.0,8.84723007570387E-6
Western,Tarkwa Nsuaem,2021.0,7.0,1.0979314203278243E-5
Western,Sefwi Akontombra,2021.0,7.0,9.485170323290627E-6
Western,Sekondi Takoradi,2021.0,7.0,8.159650255865866E-6
Western,Sefwi-Wiawso,2021.0,7.0,1.040316231405435E-5
Western,Shama,2021.0,7.0,1.3888813494365488E-5
Ashanti,Sekyere East,2021.0,7.0,1.1127287509658065E-5
Western,Aowin,2021.0,7.0,1.0824176637290112E-5
Western,Suaman,2021.0,7.0,1.0334982836057107E-5
Western,Bia East,2021.0,7.0,9.450615268142457E-6
Western,Bia West,2021.0,7.0,9.303233580620104E-6
Western,Bodi,2021.0,7.0,1.0339121280274666E-5
Western,Juabeso,2021.0,7.0,9.483176691576826E-6
Western,Wassa East,2021.0,7.0,1.292533586227105E-5
Western,Mpohor,2021.0,7.0,8.491489680994137E-6
Western,Wassa Amenfi Central,2021.0,7.0,9.646727822014685E-6
Ashanti,Sekyere Afram Plains,2021.0,7.0,1.189804062424103E-5
Ashanti,Sekyere Afram Plains North,2021.0,7.0,1.0500801580622668E-5
Ashanti,Asante Akim North,2021.0,7.0,1.0554886465290713E-5
Ashanti,Asante Akim Central Municipal,2021.0,7.0,1.0930453783557895E-5
Ashanti,Asokore Mampong Municipal,2021.0,7.0,1.8746951082967112E-5
Ashanti,Kma,2021.0,7.0,1.5814084966708255E-5
Western,Wassa Amenfi East,2021.0,7.0,1.091817185552869E-5
Ashanti,Kwabre,2021.0,7.0,1.7185661769613496E-5
Ashanti,Ejura Sekye Dumase,2021.0,7.0,1.0818948401476473E-5
Ashanti,Ahafo Ano South,2021.0,7.0,1.0689743585314728E-5
Western,Jomoro,2021.0,7.0,8.044254991739417E-6
Western,Ahanta West,2021.0,7.0,6.009612464106404E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,7.0,1.0410918143378649E-5
Ashanti,Amansie West,2021.0,7.0,1.1034512761570955E-5
Ashanti,Asante Akim South,2021.0,7.0,1.0940465097157158E-5
Ashanti,Ahafo Ano North,2021.0,7.0,1.0012164473781974E-5
Ashanti,Ejisu Juaben,2021.0,7.0,1.2326116050404538E-5
Ashanti,Obuasi Municipal,2021.0,8.0,1.1475437882091427E-5
Ashanti,Atwima Nwabiagya,2021.0,8.0,1.2027903818937334E-5
Ashanti,Atwima Mponua,2021.0,8.0,1.0093768122643924E-5
Ashanti,Adansi South,2021.0,8.0,1.1875526896593891E-5
Ashanti,Adansi North,2021.0,8.0,1.2844338858983109E-5
Ashanti,Bosome Freho,2021.0,8.0,1.2421758256347839E-5
Ashanti,Bekwai Municipal,2021.0,8.0,1.2508376186668944E-5
Ashanti,Amansie Central,2021.0,8.0,1.1492637454949553E-5
Western,Wassa Amenfi West,2021.0,8.0,1.1303135663399106E-5
Ashanti,Afigya Kwabre,2021.0,8.0,1.175049703600257E-5
Ashanti,Atwima Kwanwoma,2021.0,8.0,1.3468301998434465E-5
Ashanti,Afigya Sekyere,2021.0,8.0,1.107824128264398E-5
Ashanti,Sekyere Central,2021.0,8.0,1.2861217486563256E-5
Ashanti,Offinso North,2021.0,8.0,1.396436437005301E-5
Ashanti,Offinso Municipal,2021.0,8.0,1.1687758965581465E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,8.0,1.322065638355623E-5
Ashanti,Mampong Municipal,2021.0,8.0,1.351871408004275E-5
Western,Ellembelle,2021.0,8.0,8.146705944650218E-6
Western,Prestea / Huni Valley,2021.0,8.0,1.224583854853927E-5
Western,Nzema East,2021.0,8.0,8.592774989677538E-6
Western,Tarkwa Nsuaem,2021.0,8.0,8.841311159822493E-6
Western,Sefwi Akontombra,2021.0,8.0,1.0179773603656544E-5
Western,Sekondi Takoradi,2021.0,8.0,8.053007578960094E-6
Western,Sefwi-Wiawso,2021.0,8.0,1.0192170353199598E-5
Western,Shama,2021.0,8.0,1.200684150942896E-5
Ashanti,Sekyere East,2021.0,8.0,1.3477411407215493E-5
Western,Aowin,2021.0,8.0,1.1908367988345992E-5
Western,Suaman,2021.0,8.0,9.140087224748287E-6
Western,Bia East,2021.0,8.0,9.216310562222938E-6
Western,Bia West,2021.0,8.0,1.1112751265935756E-5
Western,Bodi,2021.0,8.0,9.913196574365528E-6
Western,Juabeso,2021.0,8.0,9.441082872453679E-6
Western,Wassa East,2021.0,8.0,1.2631641612492966E-5
Western,Mpohor,2021.0,8.0,8.164484569788468E-6
Western,Wassa Amenfi Central,2021.0,8.0,1.149856120019229E-5
Ashanti,Sekyere Afram Plains,2021.0,8.0,1.4178647404671143E-5
Ashanti,Sekyere Afram Plains North,2021.0,8.0,1.1829072811575769E-5
Ashanti,Asante Akim North,2021.0,8.0,1.2843338654811197E-5
Ashanti,Asante Akim Central Municipal,2021.0,8.0,1.3123726306539445E-5
Ashanti,Asokore Mampong Municipal,2021.0,8.0,1.7214724806945546E-5
Ashanti,Kma,2021.0,8.0,1.7243177710631703E-5
Western,Wassa Amenfi East,2021.0,8.0,1.1797291989596553E-5
Ashanti,Kwabre,2021.0,8.0,1.5466146178285382E-5
Ashanti,Ejura Sekye Dumase,2021.0,8.0,1.3156333358371041E-5
Ashanti,Ahafo Ano South,2021.0,8.0,1.068418345154299E-5
Western,Jomoro,2021.0,8.0,7.646859971839006E-6
Western,Ahanta West,2021.0,8.0,5.6706107800111665E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,8.0,1.0864847153682066E-5
Ashanti,Amansie West,2021.0,8.0,1.2778867352584424E-5
Ashanti,Asante Akim South,2021.0,8.0,1.1936679850283736E-5
Ashanti,Ahafo Ano North,2021.0,8.0,1.0849769796957895E-5
Ashanti,Ejisu Juaben,2021.0,8.0,1.4446837338028288E-5
Ashanti,Obuasi Municipal,2021.0,9.0,1.5495613269111153E-5
Ashanti,Atwima Nwabiagya,2021.0,9.0,1.554197140398314E-5
Ashanti,Atwima Mponua,2021.0,9.0,1.327899889779986E-5
Ashanti,Adansi South,2021.0,9.0,1.502381377893013E-5
Ashanti,Adansi North,2021.0,9.0,1.4486623787452178E-5
Ashanti,Bosome Freho,2021.0,9.0,1.4394516400606998E-5
Ashanti,Bekwai Municipal,2021.0,9.0,1.532024128276385E-5
Ashanti,Amansie Central,2021.0,9.0,1.542388966683979E-5
Western,Wassa Amenfi West,2021.0,9.0,1.3963905595171157E-5
Ashanti,Afigya Kwabre,2021.0,9.0,1.4563924237575119E-5
Ashanti,Atwima Kwanwoma,2021.0,9.0,1.526370252532362E-5
Ashanti,Afigya Sekyere,2021.0,9.0,1.373765828204395E-5
Ashanti,Sekyere Central,2021.0,9.0,1.2966299689388798E-5
Ashanti,Offinso North,2021.0,9.0,1.2263127734018223E-5
Ashanti,Offinso Municipal,2021.0,9.0,1.4034701074619666E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2021.0,9.0,1.4951669291487921E-5
Ashanti,Mampong Municipal,2021.0,9.0,1.3889659934647267E-5
Western,Ellembelle,2021.0,9.0,9.276409018768437E-6
Western,Prestea / Huni Valley,2021.0,9.0,1.4601838546311614E-5
Western,Nzema East,2021.0,9.0,1.079708038091166E-5
Western,Tarkwa Nsuaem,2021.0,9.0,1.4821247496908043E-5
Western,Sefwi Akontombra,2021.0,9.0,1.204839059667928E-5
Western,Sekondi Takoradi,2021.0,9.0,1.1781538904478091E-5
Western,Sefwi-Wiawso,2021.0,9.0,1.3463731682770564E-5
Western,Shama,2021.0,9.0,1.635827284366535E-5
Ashanti,Sekyere East,2021.0,9.0,1.4502925935787761E-5
