ADM1_NAME,ADM2_NAME,year,month,SO2_column_number_density
Ashanti,Asante Akim North,2023.0,7.0,-2.392038476769102E-5
Ashanti,Asante Akim Central Municipal,2023.0,7.0,-2.9264719228393608E-5
Ashanti,Asokore Mampong Municipal,2023.0,7.0,7.502362976291486E-5
Ashanti,Kma,2023.0,7.0,3.40611503972989E-5
Western,Wassa Amenfi East,2023.0,7.0,-2.902400182805685E-6
Ashanti,Kwabre,2023.0,7.0,-4.804021988752393E-5
Ashanti,Ejura Sekye Dumase,2023.0,7.0,-2.2607170905956507E-5
Ashanti,Ahafo Ano South,2023.0,7.0,-4.340822845014461E-5
Western,Jomoro,2023.0,7.0,-2.915909625515634E-7
Western,Ahanta West,2023.0,7.0,1.3108506810113337E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2023.0,7.0,-1.7271425074043413E-5
Ashanti,Amansie West,2023.0,7.0,-6.3499916130488435E-6
Ashanti,Asante Akim South,2023.0,7.0,1.2468090093064134E-5
Ashanti,Ahafo Ano North,2023.0,7.0,-4.840178597087681E-5
Ashanti,Ejisu Juaben,2023.0,7.0,-2.332823946461486E-5
Ashanti,Obuasi Municipal,2023.0,8.0,7.203685415420971E-5
Ashanti,Atwima Nwabiagya,2023.0,8.0,1.4136947907085298E-5
Ashanti,Atwima Mponua,2023.0,8.0,-3.0412245159424784E-5
Ashanti,Adansi South,2023.0,8.0,-2.0506887140027106E-5
Ashanti,Adansi North,2023.0,8.0,-3.15603500887937E-5
Ashanti,Bosome Freho,2023.0,8.0,4.094252954567475E-6
Ashanti,Bekwai Municipal,2023.0,8.0,-5.1301768738494616E-5
Ashanti,Amansie Central,2023.0,8.0,-4.350544260537236E-6
Western,Wassa Amenfi West,2023.0,8.0,-2.4707281419673737E-5
Ashanti,Afigya Kwabre,2023.0,8.0,-3.67368226593771E-5
Ashanti,Atwima Kwanwoma,2023.0,8.0,8.376129441278296E-6
Ashanti,Afigya Sekyere,2023.0,8.0,6.9705451892724515E-6
Ashanti,Sekyere Central,2023.0,8.0,-5.4137256494002565E-5
Ashanti,Offinso North,2023.0,8.0,1.7103189362833264E-5
Ashanti,Offinso Municipal,2023.0,8.0,-6.655496475546718E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2023.0,8.0,5.085056582726515E-5
Ashanti,Mampong Municipal,2023.0,8.0,-4.7085627278465696E-5
Western,Ellembelle,2023.0,8.0,4.117527814441399E-5
Western,Prestea / Huni Valley,2023.0,8.0,-8.45267064946805E-6
Western,Nzema East,2023.0,8.0,1.709551647303616E-5
Western,Tarkwa Nsuaem,2023.0,8.0,7.0388510878188934E-6
Western,Sefwi Akontombra,2023.0,8.0,-2.4530874134668547E-5
Western,Sekondi Takoradi,2023.0,8.0,-2.7730918240097515E-5
Western,Sefwi-Wiawso,2023.0,8.0,-3.730378655067812E-5
Western,Shama,2023.0,8.0,6.660404286614183E-5
Ashanti,Sekyere East,2023.0,8.0,-2.249675632695309E-5
Western,Aowin,2023.0,8.0,-6.079647036593934E-5
Western,Suaman,2023.0,8.0,-7.028274892399124E-5
Western,Bia East,2023.0,8.0,1.436798104085522E-6
Western,Bia West,2023.0,8.0,5.186175659004047E-7
Western,Bodi,2023.0,8.0,-1.097405284627308E-4
Western,Juabeso,2023.0,8.0,-4.494594438216891E-5
Western,Wassa East,2023.0,8.0,-5.264178282231562E-6
Western,Mpohor,2023.0,8.0,-2.2820676531345937E-5
Western,Wassa Amenfi Central,2023.0,8.0,7.295080493816371E-6
Ashanti,Sekyere Afram Plains,2023.0,8.0,-1.1873264336608274E-5
Ashanti,Sekyere Afram Plains North,2023.0,8.0,-4.803601875365048E-5
Ashanti,Asante Akim North,2023.0,8.0,-3.281761148619027E-5
Ashanti,Asante Akim Central Municipal,2023.0,8.0,4.584613980669725E-5
Ashanti,Asokore Mampong Municipal,2023.0,8.0,-9.758981470181776E-5
Ashanti,Kma,2023.0,8.0,-1.3909778675566382E-5
Western,Wassa Amenfi East,2023.0,8.0,1.4541421890537417E-5
Ashanti,Kwabre,2023.0,8.0,4.4657027429524665E-5
Ashanti,Ejura Sekye Dumase,2023.0,8.0,-7.151253064801219E-5
Ashanti,Ahafo Ano South,2023.0,8.0,-1.583380553598277E-5
Western,Jomoro,2023.0,8.0,2.0260599158036013E-5
Western,Ahanta West,2023.0,8.0,6.345052203869398E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2023.0,8.0,4.566171414313162E-6
Ashanti,Amansie West,2023.0,8.0,2.739076353664318E-5
Ashanti,Asante Akim South,2023.0,8.0,-4.034173396119377E-5
Ashanti,Ahafo Ano North,2023.0,8.0,7.774754231930297E-6
Ashanti,Ejisu Juaben,2023.0,8.0,2.235717645460798E-6
Ashanti,Obuasi Municipal,2023.0,9.0,-3.359600173208199E-5
Ashanti,Atwima Nwabiagya,2023.0,9.0,9.446733244567346E-6
Ashanti,Atwima Mponua,2023.0,9.0,-3.98868433834175E-6
Ashanti,Adansi South,2023.0,9.0,-4.4242075951473566E-5
Ashanti,Adansi North,2023.0,9.0,-2.109571662573372E-5
Ashanti,Bosome Freho,2023.0,9.0,-2.9678334556091895E-5
Ashanti,Bekwai Municipal,2023.0,9.0,-3.2951178967304894E-5
Ashanti,Amansie Central,2023.0,9.0,-4.166607047234191E-5
Western,Wassa Amenfi West,2023.0,9.0,-3.0595460727130954E-5
Ashanti,Afigya Kwabre,2023.0,9.0,-5.669439103805554E-5
Ashanti,Atwima Kwanwoma,2023.0,9.0,-4.745790053066342E-5
Ashanti,Afigya Sekyere,2023.0,9.0,-7.524161619057326E-5
Ashanti,Sekyere Central,2023.0,9.0,-9.072033329134075E-6
Ashanti,Offinso North,2023.0,9.0,-5.308677051379686E-5
Ashanti,Offinso Municipal,2023.0,9.0,-1.1433847080361408E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2023.0,9.0,6.811262427640209E-6
Ashanti,Mampong Municipal,2023.0,9.0,-1.3356986428861683E-5
Western,Ellembelle,2023.0,9.0,-2.3463977589653026E-5
Western,Prestea / Huni Valley,2023.0,9.0,-3.172967898504235E-5
Western,Nzema East,2023.0,9.0,-6.918851431211053E-5
Western,Tarkwa Nsuaem,2023.0,9.0,-1.4758785757988979E-5
Western,Sefwi Akontombra,2023.0,9.0,-9.362109233914436E-6
Western,Sekondi Takoradi,2023.0,9.0,1.7895407685079208E-5
Western,Sefwi-Wiawso,2023.0,9.0,-6.723419779870512E-6
Western,Shama,2023.0,9.0,-3.057805836484683E-5
Ashanti,Sekyere East,2023.0,9.0,-1.5574065737611288E-5
Western,Aowin,2023.0,9.0,-3.439086987457617E-5
Western,Suaman,2023.0,9.0,-2.4329613255991514E-5
Western,Bia East,2023.0,9.0,-4.943862630774883E-5
Western,Bia West,2023.0,9.0,-3.4641685428340295E-5
Western,Bodi,2023.0,9.0,-2.0650041205668344E-5
Western,Juabeso,2023.0,9.0,-2.2403690140258176E-5
Western,Wassa East,2023.0,9.0,-5.0973599886270746E-5
Western,Mpohor,2023.0,9.0,-3.248948439854431E-5
Western,Wassa Amenfi Central,2023.0,9.0,1.233398064987375E-6
Ashanti,Sekyere Afram Plains,2023.0,9.0,-5.1694170587555575E-6
Ashanti,Sekyere Afram Plains North,2023.0,9.0,-2.5444603414307123E-5
Ashanti,Asante Akim North,2023.0,9.0,-2.3634080198043794E-5
Ashanti,Asante Akim Central Municipal,2023.0,9.0,-7.512286505096446E-5
Ashanti,Asokore Mampong Municipal,2023.0,9.0,-3.323709678767037E-5
Ashanti,Kma,2023.0,9.0,-2.9149786631000702E-5
Western,Wassa Amenfi East,2023.0,9.0,-1.995242786288042E-5
Ashanti,Kwabre,2023.0,9.0,-1.5488564723146008E-5
Ashanti,Ejura Sekye Dumase,2023.0,9.0,-3.3633163795025445E-6
Ashanti,Ahafo Ano South,2023.0,9.0,2.3120897843593586E-5
Western,Jomoro,2023.0,9.0,-3.832664617201099E-5
Western,Ahanta West,2023.0,9.0,4.787611504618744E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2023.0,9.0,-1.482894882547618E-5
Ashanti,Amansie West,2023.0,9.0,-1.0113498971655651E-5
Ashanti,Asante Akim South,2023.0,9.0,-7.041162925694627E-5
Ashanti,Ahafo Ano North,2023.0,9.0,-5.9565721485051346E-5
Ashanti,Ejisu Juaben,2023.0,9.0,2.1959564368303597E-5
Ashanti,Obuasi Municipal,2023.0,10.0,2.8697000584880363E-5
Ashanti,Atwima Nwabiagya,2023.0,10.0,3.2280853943411686E-6
Ashanti,Atwima Mponua,2023.0,10.0,-8.390462280175939E-6
Ashanti,Adansi South,2023.0,10.0,1.0121411261902873E-5
Ashanti,Adansi North,2023.0,10.0,8.060156126841623E-6
Ashanti,Bosome Freho,2023.0,10.0,-3.807934510132073E-5
Ashanti,Bekwai Municipal,2023.0,10.0,1.2926653323350117E-5
Ashanti,Amansie Central,2023.0,10.0,4.612126328029837E-6
Western,Wassa Amenfi West,2023.0,10.0,-2.6553211667617E-5
Ashanti,Afigya Kwabre,2023.0,10.0,4.111068832976978E-5
Ashanti,Atwima Kwanwoma,2023.0,10.0,3.1094120085871596E-5
Ashanti,Afigya Sekyere,2023.0,10.0,2.4455466823514353E-5
Ashanti,Sekyere Central,2023.0,10.0,1.9390712304071062E-5
Ashanti,Offinso North,2023.0,10.0,1.8585338100742355E-5
Ashanti,Offinso Municipal,2023.0,10.0,3.354985111938025E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2023.0,10.0,-3.08731524974018E-5
Ashanti,Mampong Municipal,2023.0,10.0,3.2081047998302103E-5
Western,Ellembelle,2023.0,10.0,-2.0387276963865426E-5
Western,Prestea / Huni Valley,2023.0,10.0,5.027697167375579E-6
Western,Nzema East,2023.0,10.0,-1.7376221090613944E-5
Western,Tarkwa Nsuaem,2023.0,10.0,-4.305126679732751E-5
Western,Sefwi Akontombra,2023.0,10.0,-1.9756619114300498E-5
Western,Sekondi Takoradi,2023.0,10.0,-3.1822792020757855E-6
Western,Sefwi-Wiawso,2023.0,10.0,-4.0535022002278245E-5
Western,Shama,2023.0,10.0,-3.5108452713149076E-5
Ashanti,Sekyere East,2023.0,10.0,-1.793497151272377E-5
Western,Aowin,2023.0,10.0,-1.9059534663847235E-5
Western,Suaman,2023.0,10.0,-2.4863557853470366E-5
Western,Bia East,2023.0,10.0,-2.2847679197872935E-5
Western,Bia West,2023.0,10.0,-1.8578000959620137E-5
Western,Bodi,2023.0,10.0,-1.2699764286646972E-5
Western,Juabeso,2023.0,10.0,-1.2391051051773988E-5
Western,Wassa East,2023.0,10.0,1.0078896681496648E-5
Western,Mpohor,2023.0,10.0,-2.6990463517296296E-5
Western,Wassa Amenfi Central,2023.0,10.0,1.4366577768732853E-5
Ashanti,Sekyere Afram Plains,2023.0,10.0,2.506899963654047E-5
Ashanti,Sekyere Afram Plains North,2023.0,10.0,-7.299044493314092E-6
Ashanti,Asante Akim North,2023.0,10.0,-9.484587730584035E-6
Ashanti,Asante Akim Central Municipal,2023.0,10.0,1.1965795686682634E-5
Ashanti,Asokore Mampong Municipal,2023.0,10.0,6.382763330883895E-5
Ashanti,Kma,2023.0,10.0,5.2757730889822436E-5
Western,Wassa Amenfi East,2023.0,10.0,2.8523106228101464E-5
Ashanti,Kwabre,2023.0,10.0,6.912171299614055E-6
Ashanti,Ejura Sekye Dumase,2023.0,10.0,1.7366881718003334E-5
Ashanti,Ahafo Ano South,2023.0,10.0,-1.8951676807663572E-6
Western,Jomoro,2023.0,10.0,-1.2736957049081542E-5
Western,Ahanta West,2023.0,10.0,-9.409069441850791E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2023.0,10.0,-1.709857493883535E-5
Ashanti,Amansie West,2023.0,10.0,1.4977024858501744E-5
Ashanti,Asante Akim South,2023.0,10.0,2.2134537879943195E-6
Ashanti,Ahafo Ano North,2023.0,10.0,1.4294978635571285E-5
Ashanti,Ejisu Juaben,2023.0,10.0,2.8409293989054758E-5
Ashanti,Obuasi Municipal,2023.0,11.0,-3.4732224625630974E-5
Ashanti,Atwima Nwabiagya,2023.0,11.0,1.196411377548308E-5
Ashanti,Atwima Mponua,2023.0,11.0,1.4578421610575853E-5
Ashanti,Adansi South,2023.0,11.0,2.7302234049167915E-5
Ashanti,Adansi North,2023.0,11.0,2.294270608807641E-5
Ashanti,Bosome Freho,2023.0,11.0,2.192966470345112E-5
Ashanti,Bekwai Municipal,2023.0,11.0,3.998287004949848E-5
Ashanti,Amansie Central,2023.0,11.0,8.159684346342987E-6
Western,Wassa Amenfi West,2023.0,11.0,-9.762750221049042E-6
Ashanti,Afigya Kwabre,2023.0,11.0,4.46765463352919E-5
Ashanti,Atwima Kwanwoma,2023.0,11.0,3.1706980726681504E-5
Ashanti,Afigya Sekyere,2023.0,11.0,1.5935926753769282E-5
Ashanti,Sekyere Central,2023.0,11.0,2.8841647922303142E-6
Ashanti,Offinso North,2023.0,11.0,-9.633447189835462E-6
Ashanti,Offinso Municipal,2023.0,11.0,3.3785490767219706E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2023.0,11.0,1.8732273846683336E-5
Ashanti,Mampong Municipal,2023.0,11.0,3.003277910282033E-5
Western,Ellembelle,2023.0,11.0,2.9749323746739055E-5
Western,Prestea / Huni Valley,2023.0,11.0,1.2868372334225391E-5
Western,Nzema East,2023.0,11.0,3.0933542794980366E-5
Western,Tarkwa Nsuaem,2023.0,11.0,-1.7968352412415248E-7
Western,Sefwi Akontombra,2023.0,11.0,-1.3618602844218678E-5
Western,Sekondi Takoradi,2023.0,11.0,4.435524518168688E-5
Western,Sefwi-Wiawso,2023.0,11.0,1.3157497646165581E-5
Western,Shama,2023.0,11.0,3.404328977586553E-5
Ashanti,Sekyere East,2023.0,11.0,3.228824425741278E-5
Western,Aowin,2023.0,11.0,-4.1969425510395415E-6
Western,Suaman,2023.0,11.0,2.365602152855265E-6
Western,Bia East,2023.0,11.0,1.3933964231889644E-5
Western,Bia West,2023.0,11.0,6.035549544093493E-6
Western,Bodi,2023.0,11.0,-1.2042460313587624E-5
Western,Juabeso,2023.0,11.0,-1.1410044977674647E-5
Western,Wassa East,2023.0,11.0,2.673195239166569E-5
Western,Mpohor,2023.0,11.0,1.7593723832789784E-5
Western,Wassa Amenfi Central,2023.0,11.0,1.770492625426624E-5
Ashanti,Sekyere Afram Plains,2023.0,11.0,4.561736191092758E-5
Ashanti,Sekyere Afram Plains North,2023.0,11.0,6.18541182473414E-6
Ashanti,Asante Akim North,2023.0,11.0,4.552107032129882E-5
Ashanti,Asante Akim Central Municipal,2023.0,11.0,5.4730986348540346E-5
Ashanti,Asokore Mampong Municipal,2023.0,11.0,-9.992557783750693E-6
Ashanti,Kma,2023.0,11.0,5.3333549769396687E-5
Western,Wassa Amenfi East,2023.0,11.0,3.0366817325000523E-5
Ashanti,Kwabre,2023.0,11.0,8.239174662533963E-5
Ashanti,Ejura Sekye Dumase,2023.0,11.0,2.0656511997297667E-5
Ashanti,Ahafo Ano South,2023.0,11.0,-1.6702940792549E-6
Western,Jomoro,2023.0,11.0,7.280213906837758E-6
Western,Ahanta West,2023.0,11.0,2.2457766770904215E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2023.0,11.0,1.777739451961816E-5
Ashanti,Amansie West,2023.0,11.0,2.6759349529345156E-6
Ashanti,Asante Akim South,2023.0,11.0,3.8418672549921954E-5
Ashanti,Ahafo Ano North,2023.0,11.0,3.421277749000592E-6
Ashanti,Ejisu Juaben,2023.0,11.0,2.0565689710944292E-5
Ashanti,Obuasi Municipal,2023.0,12.0,4.699252124841799E-5
Ashanti,Atwima Nwabiagya,2023.0,12.0,2.3854397876168612E-5
Ashanti,Atwima Mponua,2023.0,12.0,5.1814277787862255E-5
Ashanti,Adansi South,2023.0,12.0,5.8860343959697586E-5
Ashanti,Adansi North,2023.0,12.0,2.100244465365884E-5
Ashanti,Bosome Freho,2023.0,12.0,2.170531015419413E-5
Ashanti,Bekwai Municipal,2023.0,12.0,2.6241485253210882E-5
Ashanti,Amansie Central,2023.0,12.0,7.20159258449203E-5
Western,Wassa Amenfi West,2023.0,12.0,3.1878747880749716E-5
Ashanti,Afigya Kwabre,2023.0,12.0,1.6346456714455088E-6
Ashanti,Atwima Kwanwoma,2023.0,12.0,7.306595813052034E-5
Ashanti,Afigya Sekyere,2023.0,12.0,-1.168788357849439E-5
Ashanti,Sekyere Central,2023.0,12.0,8.012590384464278E-5
Ashanti,Offinso North,2023.0,12.0,4.8855360075737624E-5
Ashanti,Offinso Municipal,2023.0,12.0,5.242305418561951E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2023.0,12.0,8.144119634830016E-5
Ashanti,Mampong Municipal,2023.0,12.0,4.183793174122587E-5
Western,Ellembelle,2023.0,12.0,3.7925228924690504E-5
Western,Prestea / Huni Valley,2023.0,12.0,2.468521954667578E-5
Western,Nzema East,2023.0,12.0,1.6171480944358494E-5
Western,Tarkwa Nsuaem,2023.0,12.0,2.3577680374334646E-5
Western,Sefwi Akontombra,2023.0,12.0,1.4956333065947456E-5
Western,Sekondi Takoradi,2023.0,12.0,6.781139121673195E-5
Western,Sefwi-Wiawso,2023.0,12.0,1.633391411091922E-5
Western,Shama,2023.0,12.0,1.122019938805502E-4
Ashanti,Sekyere East,2023.0,12.0,3.864322848478975E-5
Western,Aowin,2023.0,12.0,3.318792554610142E-5
Western,Suaman,2023.0,12.0,3.980418919801459E-5
Western,Bia East,2023.0,12.0,3.219311588503973E-5
Western,Bia West,2023.0,12.0,2.8615044579336607E-5
Western,Bodi,2023.0,12.0,3.50260589619083E-5
Western,Juabeso,2023.0,12.0,2.463750529386819E-5
Western,Wassa East,2023.0,12.0,5.904837611809856E-5
Western,Mpohor,2023.0,12.0,2.0309195684803605E-5
Western,Wassa Amenfi Central,2023.0,12.0,1.647003557040895E-5
Ashanti,Sekyere Afram Plains,2023.0,12.0,6.780178025044738E-5
Ashanti,Sekyere Afram Plains North,2023.0,12.0,4.7148151384195276E-5
Ashanti,Asante Akim North,2023.0,12.0,4.3198999561643E-5
Ashanti,Asante Akim Central Municipal,2023.0,12.0,6.769027246759097E-5
Ashanti,Asokore Mampong Municipal,2023.0,12.0,1.387183549272747E-5
Ashanti,Kma,2023.0,12.0,6.274924528038584E-5
Western,Wassa Amenfi East,2023.0,12.0,6.321878284569856E-5
Ashanti,Kwabre,2023.0,12.0,7.335922209684918E-7
Ashanti,Ejura Sekye Dumase,2023.0,12.0,5.606266030305554E-5
Ashanti,Ahafo Ano South,2023.0,12.0,4.4691940729756344E-5
Western,Jomoro,2023.0,12.0,1.147252220117746E-5
Western,Ahanta West,2023.0,12.0,9.152111371939096E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2023.0,12.0,4.63117548548178E-5
Ashanti,Amansie West,2023.0,12.0,6.035082537722038E-5
Ashanti,Asante Akim South,2023.0,12.0,6.186057871247477E-5
Ashanti,Ahafo Ano North,2023.0,12.0,3.571578063292517E-6
Ashanti,Ejisu Juaben,2023.0,12.0,2.2017778855714887E-5
Ashanti,Obuasi Municipal,2024.0,1.0,-9.628536410752285E-6
Ashanti,Atwima Nwabiagya,2024.0,1.0,4.0491797423143457E-5
Ashanti,Atwima Mponua,2024.0,1.0,4.045402915008695E-5
Ashanti,Adansi South,2024.0,1.0,2.948233995086273E-5
Ashanti,Adansi North,2024.0,1.0,6.105359673670599E-5
Ashanti,Bosome Freho,2024.0,1.0,4.5248868445532E-5
Ashanti,Bekwai Municipal,2024.0,1.0,6.942657584405588E-5
Ashanti,Amansie Central,2024.0,1.0,3.080504458908885E-5
Western,Wassa Amenfi West,2024.0,1.0,2.99424968883021E-6
Ashanti,Afigya Kwabre,2024.0,1.0,7.281013738983093E-5
Ashanti,Atwima Kwanwoma,2024.0,1.0,2.6794174949686544E-5
Ashanti,Afigya Sekyere,2024.0,1.0,2.237078560786565E-5
Ashanti,Sekyere Central,2024.0,1.0,4.6330841284103625E-5
Ashanti,Offinso North,2024.0,1.0,1.523835614575346E-4
Ashanti,Offinso Municipal,2024.0,1.0,7.719556284084009E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2024.0,1.0,6.548660109614588E-5
Ashanti,Mampong Municipal,2024.0,1.0,5.9965130843013656E-5
Western,Ellembelle,2024.0,1.0,-2.0445686947237658E-7
Western,Prestea / Huni Valley,2024.0,1.0,1.7932145969701933E-5
Western,Nzema East,2024.0,1.0,-1.2342070851265902E-5
Western,Tarkwa Nsuaem,2024.0,1.0,1.3982885986294735E-5
Western,Sefwi Akontombra,2024.0,1.0,4.652141966224334E-5
Western,Sekondi Takoradi,2024.0,1.0,-2.5557484660975886E-5
Western,Sefwi-Wiawso,2024.0,1.0,4.92426308072411E-5
Western,Shama,2024.0,1.0,5.182691289179938E-5
Ashanti,Sekyere East,2024.0,1.0,2.6815313052781272E-5
Western,Aowin,2024.0,1.0,4.462762322271387E-5
Western,Suaman,2024.0,1.0,3.0014426666744346E-5
Western,Bia East,2024.0,1.0,5.1859599214232526E-5
Western,Bia West,2024.0,1.0,3.4780415675551165E-5
Western,Bodi,2024.0,1.0,4.726936906929115E-5
Western,Juabeso,2024.0,1.0,4.828329274366762E-5
Western,Wassa East,2024.0,1.0,3.071266196780054E-5
Western,Mpohor,2024.0,1.0,1.2157272094714316E-5
Western,Wassa Amenfi Central,2024.0,1.0,2.9158648215203008E-5
Ashanti,Sekyere Afram Plains,2024.0,1.0,7.53252364199728E-5
Ashanti,Sekyere Afram Plains North,2024.0,1.0,6.818664437823937E-5
Ashanti,Asante Akim North,2024.0,1.0,4.56506981948853E-5
Ashanti,Asante Akim Central Municipal,2024.0,1.0,4.987071307371764E-5
Ashanti,Asokore Mampong Municipal,2024.0,1.0,-5.7648985343610206E-5
Ashanti,Kma,2024.0,1.0,-3.7282922621091017E-6
Western,Wassa Amenfi East,2024.0,1.0,3.6859197098503934E-5
Ashanti,Kwabre,2024.0,1.0,8.560666550157077E-5
Ashanti,Ejura Sekye Dumase,2024.0,1.0,6.246959847386088E-5
Ashanti,Ahafo Ano South,2024.0,1.0,7.044347428686281E-5
Western,Jomoro,2024.0,1.0,-7.328098974971049E-6
Western,Ahanta West,2024.0,1.0,2.4196598251495194E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2024.0,1.0,5.030510026022478E-5
Ashanti,Amansie West,2024.0,1.0,3.992428830028303E-5
Ashanti,Asante Akim South,2024.0,1.0,3.328475906363787E-5
Ashanti,Ahafo Ano North,2024.0,1.0,7.450381937291435E-5
Ashanti,Ejisu Juaben,2024.0,1.0,2.1590869717520755E-5
Ashanti,Obuasi Municipal,2024.0,2.0,-4.479062609062314E-5
Ashanti,Atwima Nwabiagya,2024.0,2.0,-9.757729210381426E-6
Ashanti,Atwima Mponua,2024.0,2.0,2.9106199463110676E-6
Ashanti,Adansi South,2024.0,2.0,1.512100639648233E-5
Ashanti,Adansi North,2024.0,2.0,5.107380749800629E-6
Ashanti,Bosome Freho,2024.0,2.0,1.4535883704270771E-5
Ashanti,Bekwai Municipal,2024.0,2.0,8.694443259041568E-6
Ashanti,Amansie Central,2024.0,2.0,-9.848948642337825E-8
Western,Wassa Amenfi West,2024.0,2.0,-2.3078406546539714E-5
Ashanti,Afigya Kwabre,2024.0,2.0,-9.98362554195805E-6
Ashanti,Atwima Kwanwoma,2024.0,2.0,-2.291943724834701E-5
Ashanti,Afigya Sekyere,2024.0,2.0,-2.61243209943652E-5
Ashanti,Sekyere Central,2024.0,2.0,-1.6423184196053218E-5
Ashanti,Offinso North,2024.0,2.0,-2.7100488159974437E-5
Ashanti,Offinso Municipal,2024.0,2.0,-2.595125454671982E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2024.0,2.0,-1.1071288039753364E-5
Ashanti,Mampong Municipal,2024.0,2.0,-1.538320472683906E-5
Western,Ellembelle,2024.0,2.0,-5.300594426150838E-6
Western,Prestea / Huni Valley,2024.0,2.0,-1.1846624293144293E-5
Western,Nzema East,2024.0,2.0,-1.5158791588269547E-5
Western,Tarkwa Nsuaem,2024.0,2.0,-3.11149141891882E-5
Western,Sefwi Akontombra,2024.0,2.0,8.725689329893998E-6
Western,Sekondi Takoradi,2024.0,2.0,-4.852384819041235E-6
Western,Sefwi-Wiawso,2024.0,2.0,-6.125756679759093E-6
Western,Shama,2024.0,2.0,2.2651198981741463E-6
Ashanti,Sekyere East,2024.0,2.0,-3.189790940118966E-5
Western,Aowin,2024.0,2.0,-1.5392071385976914E-5
Western,Suaman,2024.0,2.0,-4.302855085117318E-5
Western,Bia East,2024.0,2.0,1.3916253878412706E-5
Western,Bia West,2024.0,2.0,-1.2392962667530129E-5
Western,Bodi,2024.0,2.0,-1.0896742176282515E-5
Western,Juabeso,2024.0,2.0,-1.0619071575379534E-5
Western,Wassa East,2024.0,2.0,6.412768950459118E-6
Western,Mpohor,2024.0,2.0,-1.334148894265816E-5
Western,Wassa Amenfi Central,2024.0,2.0,-2.036447426860467E-5
Ashanti,Sekyere Afram Plains,2024.0,2.0,-2.1693303603679588E-5
Ashanti,Sekyere Afram Plains North,2024.0,2.0,7.260319008307225E-6
Ashanti,Asante Akim North,2024.0,2.0,-6.4671677510245285E-6
Ashanti,Asante Akim Central Municipal,2024.0,2.0,2.4037041312225783E-5
Ashanti,Asokore Mampong Municipal,2024.0,2.0,2.787038372341609E-5
Ashanti,Kma,2024.0,2.0,2.5739492528130787E-5
Western,Wassa Amenfi East,2024.0,2.0,2.2596650759619666E-6
Ashanti,Kwabre,2024.0,2.0,-2.8761872671892436E-5
Ashanti,Ejura Sekye Dumase,2024.0,2.0,-1.1845014327587933E-5
Ashanti,Ahafo Ano South,2024.0,2.0,-1.0569524798980233E-5
Western,Jomoro,2024.0,2.0,1.3382021651275817E-6
Western,Ahanta West,2024.0,2.0,-2.0102202657177583E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2024.0,2.0,-1.7095537984194165E-5
Ashanti,Amansie West,2024.0,2.0,-2.6728351269717095E-5
Ashanti,Asante Akim South,2024.0,2.0,1.7002358831231348E-5
Ashanti,Ahafo Ano North,2024.0,2.0,1.654049180253418E-6
Ashanti,Ejisu Juaben,2024.0,2.0,-4.655605388846828E-5
Ashanti,Obuasi Municipal,2024.0,3.0,-1.1210665066578866E-4
Ashanti,Atwima Nwabiagya,2024.0,3.0,-5.385435328922336E-5
Ashanti,Atwima Mponua,2024.0,3.0,-7.976868124859463E-5
Ashanti,Adansi South,2024.0,3.0,-7.843657517975625E-5
Ashanti,Adansi North,2024.0,3.0,-3.792234545145577E-5
Ashanti,Bosome Freho,2024.0,3.0,-2.6664256015450963E-5
Ashanti,Bekwai Municipal,2024.0,3.0,-4.9507394802092784E-5
Ashanti,Amansie Central,2024.0,3.0,-7.652349150118452E-5
Western,Wassa Amenfi West,2024.0,3.0,-7.799167740636625E-5
Ashanti,Afigya Kwabre,2024.0,3.0,-6.986641193634822E-5
Ashanti,Atwima Kwanwoma,2024.0,3.0,-8.32822039562846E-5
Ashanti,Afigya Sekyere,2024.0,3.0,-8.22825316907218E-5
Ashanti,Sekyere Central,2024.0,3.0,-5.323927058273499E-5
Ashanti,Offinso North,2024.0,3.0,-7.440169193525591E-5
Ashanti,Offinso Municipal,2024.0,3.0,-3.8129295664231515E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2024.0,3.0,-5.774224738328962E-5
Ashanti,Mampong Municipal,2024.0,3.0,-5.231384312649608E-5
Western,Ellembelle,2024.0,3.0,-9.252379779591842E-5
Western,Prestea / Huni Valley,2024.0,3.0,-7.922608264380366E-5
Western,Nzema East,2024.0,3.0,-9.321844567296486E-5
Western,Tarkwa Nsuaem,2024.0,3.0,-4.25073951003539E-5
